hypothesis_id,model_a,model_b,scope,stratum,metric,iterations,seed,sequence_units,mean_a,mean_b,mean_delta,ci95_lower,ci95_upper,p_value,p_method,p_sign_assignments,p_value_bh
H0839,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,mean_dice,10000,0,4,0.49777196957797576,0.6073200830562795,-0.10954811347830376,-0.1511330048833775,-0.06796322207323004,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0840,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,mean_dice,10000,0,4,0.6949930354190927,0.8262638726604887,-0.1312708372413961,-0.18571078387853107,-0.0760519346669419,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0841,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,mean_iou,10000,0,8,0.5284974891090334,0.6703983647853166,-0.14190087567628318,-0.17959071564819884,-0.10349259958699127,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0842,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,mean_iou,10000,0,8,0.5284974891090334,0.6703983647853166,-0.14190087567628318,-0.1786945804950794,-0.10317576664562954,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0843,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,mean_iou,10000,0,4,0.43801270327717795,0.5667694373346057,-0.1287567340574277,-0.16842455185919056,-0.08908891625566484,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0844,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,mean_iou,10000,0,4,0.6189822749408889,0.7740272922360274,-0.15504501729513862,-0.213276725067031,-0.09427033824632611,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0845,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.35469868408677224,0.5432270157135319,-0.18852833162675978,-0.22905276085328724,-0.14116156422422194,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0846,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.35469868408677224,0.5432270157135319,-0.18852833162675978,-0.2297544668961279,-0.14085788139658711,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0847,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.2911430488363448,0.45729581314957757,-0.1661527643132328,-0.20576881386295767,-0.10700202224848149,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0848,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.41825431933719964,0.6291582182774864,-0.21090389894028674,-0.24925175142301265,-0.13494442894178,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0849,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.022986164259504015,0.020373358024401902,0.0026128062351021136,-0.0030980335394971735,0.008536514661677931,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0850,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.022986164259504015,0.020373358024401902,0.0026128062351021136,-0.0031063286293816737,0.008525433961786236,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0851,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.028402978587556867,0.03154564869785445,-0.0031426701102975924,-0.009913383362785216,0.0012092946994176198,0.625,exact_two_sided_paired_sign_flip,16,0.7719123505976095
H0852,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.017569349931451168,0.00920106735094935,0.00836828258050182,0.0020818090691137577,0.014654756091889883,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0853,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,false_positive_frames,10000,0,8,7.625,5.625,2.0,0.5,3.75,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0854,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,false_positive_frames,10000,0,8,7.625,5.625,2.0,0.5,3.75,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0855,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,false_positive_frames,10000,0,4,8.5,7.25,1.25,0.0,3.75,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0856,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,false_positive_frames,10000,0,4,6.75,4.0,2.75,0.5,5.0,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0857,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,false_positive_run_count,10000,0,8,3.75,2.375,1.375,0.375,2.5,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0858,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,false_positive_run_count,10000,0,8,3.75,2.375,1.375,0.375,2.5,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0859,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,false_positive_run_count,10000,0,4,3.75,3.0,0.75,0.0,2.25,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0860,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,false_positive_run_count,10000,0,4,3.75,1.75,2.0,0.5,3.5,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0861,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,prediction_fragment_count,10000,0,8,2.75,1.5,1.25,0.25,2.75,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0862,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,prediction_fragment_count,10000,0,8,2.75,1.5,1.25,0.25,2.75,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0863,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,prediction_fragment_count,10000,0,4,3.0,1.25,1.75,0.0,4.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0864,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,prediction_fragment_count,10000,0,4,2.5,1.75,0.75,0.0,1.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0865,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,prediction_positive_frames,10000,0,8,47.25,44.875,2.375,0.75,4.125,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0866,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,prediction_positive_frames,10000,0,8,47.25,44.875,2.375,0.75,4.125,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0867,foreground_drop_reset_ema,run_length_5,sequence,low_motion_sequences,prediction_positive_frames,10000,0,4,48.5,46.75,1.75,0.5,3.25,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0868,foreground_drop_reset_ema,run_length_5,sequence,high_motion_sequences,prediction_positive_frames,10000,0,4,46.0,43.0,3.0,0.0,6.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0869,identity,run_length_5,frame_sequence_mean,all_frames,dice,10000,0,8,0.6784036069513342,0.7167919778583841,-0.03838837090705001,-0.09386690915094058,0.008815171069637966,0.28125,exact_two_sided_paired_sign_flip,256,0.45968804920913886
H0870,identity,run_length_5,frame_sequence_mean,target_positive_frames,dice,10000,0,8,0.7580390857325561,0.7424785599262624,0.015560525806293635,0.0019749842502628095,0.033728191341337296,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0871,identity,run_length_5,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.38962325167758105,0.5204846794405369,-0.13086142776295576,-0.2366601988843075,-0.03571428571428571,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0872,identity,run_length_5,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.6784036069513342,0.7167919778583841,-0.03838837090705001,-0.09331843604529005,0.007635435136574345,0.28125,exact_two_sided_paired_sign_flip,256,0.45968804920913886
H0873,identity,run_length_5,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.5861162407433764,0.6628637407632649,-0.07674750001988835,-0.15370370370370368,-0.0123114251605497,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0874,identity,run_length_5,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.7594095961107058,0.7441279767975162,0.01528161931318961,0.0,0.035408689329871165,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0875,identity,run_length_5,frame_sequence_mean,all_frames,iou,10000,0,8,0.6309501367120661,0.6703983647853164,-0.039448228073250394,-0.09129820347859642,0.0063317058547438946,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0876,identity,run_length_5,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.6951988155518328,0.6811491196729473,0.014049695878885486,0.0017432625380364442,0.02992225679197974,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0877,identity,run_length_5,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.38962325167758105,0.5204846794405369,-0.13086142776295576,-0.23540706605222733,-0.03571428571428571,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0878,identity,run_length_5,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.6309501367120661,0.6703983647853164,-0.039448228073250394,-0.094839184435758,0.005950123575101253,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0879,identity,run_length_5,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.5562812362188227,0.633392870357924,-0.07711163413910122,-0.15257459710206417,-0.013520892755467945,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0880,identity,run_length_5,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.6961859142663608,0.6822880256782915,0.013897888588069236,0.0,0.03336565232576876,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0881,identity,run_length_5,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.5015748499333714,0.5432270157135319,-0.04165216578016058,-0.0931679790783337,0.002868189285627626,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0882,identity,run_length_5,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.5287215741722633,0.5179651076862933,0.010756466485969993,0.0016651923535036112,0.02175927166799259,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0883,identity,run_length_5,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.38962325167758105,0.5204846794405369,-0.13086142776295576,-0.2367511520737327,-0.03571428571428571,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0884,identity,run_length_5,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.5015748499333714,0.5432270157135319,-0.04165216578016058,-0.09342656480340016,0.0027270953473611907,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0885,identity,run_length_5,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.4740506152927467,0.5512849311503996,-0.07723431585765281,-0.1526972788206158,-0.013285056836078613,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0886,identity,run_length_5,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.5183732865547508,0.5080572535116857,0.010316033043064977,0.0,0.025781024073283393,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0887,identity,run_length_5,frame_sequence_mean,all_frames,mae,10000,0,8,0.03884977317070247,0.03385622000507324,0.0049935531656292356,0.001093013580906112,0.009230204991481004,0.078125,exact_two_sided_paired_sign_flip,256,0.23362138263665594
H0888,identity,run_length_5,frame_sequence_mean,target_positive_frames,mae,10000,0,8,0.03517391711486461,0.0345133849331387,0.0006605321817259135,-0.0007159745075459377,0.0021024960542114766,0.4609375,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0889,identity,run_length_5,frame_sequence_mean,target_empty_frames,mae,10000,0,8,0.04013138698868242,0.0260817865208011,0.014049600467881316,0.002254371679884407,0.028167837547863252,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0890,identity,run_length_5,frame_sequence_mean,positive_sequence_frames,mae,10000,0,8,0.03884977317070247,0.03385622000507324,0.0049935531656292356,0.001148394121583988,0.009138113632640643,0.078125,exact_two_sided_paired_sign_flip,256,0.23362138263665594
H0891,identity,run_length_5,frame_sequence_mean,low_motion_frames,mae,10000,0,8,0.033555824813201726,0.025433763369326404,0.008122061443875322,0.0026078957868304045,0.014153983005131912,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0892,identity,run_length_5,frame_sequence_mean,high_motion_frames,mae,10000,0,8,0.04309116069368399,0.043080738956161185,1.0421737522802637e-05,-0.0012172260645210214,0.0009081904053667468,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0893,identity,run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,10000,0,8,0.025512219745152456,0.020373358024401902,0.005138861720750556,0.001648330069513339,0.009023777525687926,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0894,identity,run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,10000,0,8,0.018086543886504443,0.01719644011714856,0.0008901037693558858,0.0,0.002064573140256735,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0895,identity,run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,10000,0,8,0.04003722001091842,0.026081786512297315,0.0139554334986211,0.0020877611167114695,0.02958412351767703,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0896,identity,run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,10000,0,8,0.025512219745152456,0.020373358024401902,0.005138861720750556,0.001717015576236464,0.0090943658249363,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0897,identity,run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,10000,0,8,0.026035496058981523,0.018197492527600927,0.007838003531380597,0.0021133897569444444,0.013906141782763101,0.0625,exact_two_sided_paired_sign_flip,256,0.19246688741721854
H0898,identity,run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,10000,0,8,0.024686839169386708,0.024356229191924945,0.0003306099774617608,0.0,0.000970226501154573,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0899,identity,run_length_5,sequence,all_sequences,mean_dice,10000,0,8,0.6784036069513342,0.7167919778583842,-0.038388370907050016,-0.09360815112683024,0.0076243403514321545,0.28125,exact_two_sided_paired_sign_flip,256,0.45968804920913886
H0900,identity,run_length_5,sequence,positive_sequences,mean_dice,10000,0,8,0.6784036069513342,0.7167919778583842,-0.038388370907050016,-0.0931839096992611,0.007904487828632178,0.28125,exact_two_sided_paired_sign_flip,256,0.45968804920913886
H0901,identity,run_length_5,sequence,low_motion_sequences,mean_dice,10000,0,4,0.5879552510770945,0.6073200830562795,-0.01936483197918505,-0.0970821051128079,0.031228742477791685,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0902,identity,run_length_5,sequence,high_motion_sequences,mean_dice,10000,0,4,0.7688519628255738,0.8262638726604887,-0.05741190983491498,-0.13419762412062927,-0.0005381053841156391,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0903,identity,run_length_5,sequence,all_sequences,mean_iou,10000,0,8,0.630950136712066,0.6703983647853166,-0.039448228073250394,-0.09129772356047028,0.0068819309417391915,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0904,identity,run_length_5,sequence,positive_sequences,mean_iou,10000,0,8,0.630950136712066,0.6703983647853166,-0.039448228073250394,-0.09440837971675033,0.005690015080694829,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0905,identity,run_length_5,sequence,low_motion_sequences,mean_iou,10000,0,4,0.5455360553197749,0.5667694373346057,-0.021233382014830736,-0.09753727276182399,0.0269885953179028,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0906,identity,run_length_5,sequence,high_motion_sequences,mean_iou,10000,0,4,0.7163642181043572,0.7740272922360274,-0.057663074131670045,-0.13444878841738434,-0.0010404339776257654,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0907,identity,run_length_5,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.5015748499333714,0.5432270157135319,-0.04165216578016058,-0.0952656253376447,0.002264989605668631,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0908,identity,run_length_5,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.5015748499333714,0.5432270157135319,-0.04165216578016058,-0.09567484253627623,0.002727336328024115,0.21875,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0909,identity,run_length_5,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.43317251977377336,0.45729581314957757,-0.02412329337580424,-0.09769062491001351,0.019061105556083813,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0910,identity,run_length_5,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.5699771800929695,0.6291582182774864,-0.05918103818451692,-0.1359667524702312,-0.004076362083319518,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0911,identity,run_length_5,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.025512219745152456,0.020373358024401902,0.005138861720750556,0.0016477643155967557,0.008990099262987446,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
H0912,identity,run_length_5,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.025512219745152456,0.020373358024401902,0.005138861720750556,0.0016483300695133392,0.009035704448546244,0.03125,exact_two_sided_paired_sign_flip,256,0.11487154150197629
