hypothesis_id,model_a,model_b,scope,stratum,metric,sequence_id,value_a,value_b,delta
H0150,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq20,0.03399715081765233,0.04053273409498208,-0.006535583277329747
H0150,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq21,0.002941796875,0.015725,-0.012783203125
H0150,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq22,0.004102129695391415,0.006465410945391415,-0.00236328125
H0150,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq23,0.046629050925925924,0.03615593050733025,0.010473120418595674
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq16,0.002175254216269841,0.0004920014880952381,0.0016832527281746032
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq17,0.013875696728801167,0.014478024488304094,-0.0006023277595029273
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq18,0.031247209821428572,0.03506928943452381,-0.003822079613095237
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq19,0.0,0.0,0.0
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq20,0.07873930431547618,0.06693695229828042,0.01180235201719576
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq21,0.0,0.02399025537634409,-0.02399025537634409
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq22,0.0,0.03532118055555556,-0.03532118055555556
H0151,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq23,0.057455783420138906,0.039836642795138884,0.017619140625000022
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq16,0.005174452039930555,0.01716509331597222,-0.011990641276041665
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq17,0.009642443783068782,0.011722229111552029,-0.0020797853284832465
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq18,0.014751174630731922,0.021089668072089948,-0.006338493441358025
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq19,0.007883804563492063,0.017225458054315475,-0.009341653490823412
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq20,0.05206609742254273,0.05119597606169872,0.0008701213608440089
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq21,0.0013133021763392858,0.020300409226190474,-0.01898710704985119
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq22,0.003923776230374397,0.007720009624094204,-0.003796233393719807
H0152,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq23,0.050495741102430554,0.03747047061011905,0.013025270492311503
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq16,0.004174828275966183,0.008135709163647342,-0.003960880887681159
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq17,0.002072723765432099,0.0053221450617283944,-0.0032494212962962954
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq18,0.022428089488636362,0.02106228298611111,0.0013658065025252512
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq19,0.005852957589285714,0.011863250248015872,-0.0060102926587301585
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq20,0.05157266865079366,0.0403933841765873,0.01117928447420636
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq21,0.0004935860339506173,0.02025978370949074,-0.019766197675540123
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq22,0.0019012866823476702,0.006597117215501792,-0.004695830533154122
H0153,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq23,0.04566642992424242,0.03451374092487373,0.011152688999368693
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq16,0.00652688419117647,0.02938131893382353,-0.02285443474264706
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq17,0.0153197337962963,0.016522292148919752,-0.0012025583526234524
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq18,0.01312721187232906,0.021095461071047008,-0.007968249198717949
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq19,0.011268549520502644,0.026162471064814813,-0.01489392154431217
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq20,0.053081980187908495,0.07343660641339869,-0.020354626225490197
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq21,0.0027887912326388887,0.020373535156249997,-0.017584743923611108
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq22,0.008103587962962962,0.010040653935185188,-0.0019370659722222263
H0154,absence_and_run_length,foreground_drop_reset_ema,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq23,0.05362058951184641,0.03938364864174837,0.014236940870098039
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq16,0.9509543528984429,0.8420571613019302,0.10889719159651268
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq17,0.7989039861856914,0.6695083318368856,0.12939565434880573
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq18,0.5149259558180292,0.5756419478359117,-0.06071599201788247
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq19,0.7984926343614056,0.7486048118303712,0.04988782253103441
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq20,0.5169688038132321,0.34543709961848046,0.1715317041947516
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq21,0.9130207417530775,0.6927647007016431,0.22025604105143437
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq22,0.8664986138838446,0.7183479099889942,0.1481507038948504
H0155,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_dice,positive_seq23,0.25403687809875825,0.17869805687405707,0.07533882122470117
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq16,0.9509543528984429,0.8420571613019302,0.10889719159651268
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq17,0.7989039861856914,0.6695083318368856,0.12939565434880573
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq18,0.5149259558180292,0.5756419478359117,-0.06071599201788247
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq19,0.7984926343614056,0.7486048118303712,0.04988782253103441
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq20,0.5169688038132321,0.34543709961848046,0.1715317041947516
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq21,0.9130207417530775,0.6927647007016431,0.22025604105143437
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq22,0.8664986138838446,0.7183479099889942,0.1481507038948504
H0156,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_dice,positive_seq23,0.25403687809875825,0.17869805687405707,0.07533882122470117
H0157,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_dice,positive_seq19,0.7984926343614056,0.7486048118303712,0.04988782253103441
H0157,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_dice,positive_seq20,0.5169688038132321,0.34543709961848046,0.1715317041947516
H0157,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_dice,positive_seq22,0.8664986138838446,0.7183479099889942,0.1481507038948504
H0157,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_dice,positive_seq23,0.25403687809875825,0.17869805687405707,0.07533882122470117
H0158,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_dice,positive_seq16,0.9509543528984429,0.8420571613019302,0.10889719159651268
H0158,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_dice,positive_seq17,0.7989039861856914,0.6695083318368856,0.12939565434880573
H0158,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_dice,positive_seq18,0.5149259558180292,0.5756419478359117,-0.06071599201788247
H0158,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_dice,positive_seq21,0.9130207417530775,0.6927647007016431,0.22025604105143437
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq16,0.9295762210954408,0.793689201067853,0.1358870200275878
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq17,0.7665441623207437,0.5978455213528799,0.1686986409678638
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq18,0.41753792052962807,0.44472673679909647,-0.027188816269468397
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq19,0.7677637973987528,0.6761736783052573,0.09159011909349546
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq20,0.4925005906190423,0.3163027022983475,0.17619788832069477
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq21,0.8819547986464974,0.6396676405437256,0.2422871581027718
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq22,0.8120113759492353,0.6284709001014592,0.1835404758477761
H0159,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_iou,positive_seq23,0.21005295698009174,0.13110353240364778,0.07894942457644397
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq16,0.9295762210954408,0.793689201067853,0.1358870200275878
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq17,0.7665441623207437,0.5978455213528799,0.1686986409678638
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq18,0.41753792052962807,0.44472673679909647,-0.027188816269468397
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq19,0.7677637973987528,0.6761736783052573,0.09159011909349546
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq20,0.4925005906190423,0.3163027022983475,0.17619788832069477
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq21,0.8819547986464974,0.6396676405437256,0.2422871581027718
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq22,0.8120113759492353,0.6284709001014592,0.1835404758477761
H0160,absence_and_run_length,foreground_drop_reset_ema,sequence,positive_sequences,mean_iou,positive_seq23,0.21005295698009174,0.13110353240364778,0.07894942457644397
H0161,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_iou,positive_seq19,0.7677637973987528,0.6761736783052573,0.09159011909349546
H0161,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_iou,positive_seq20,0.4925005906190423,0.3163027022983475,0.17619788832069477
H0161,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_iou,positive_seq22,0.8120113759492353,0.6284709001014592,0.1835404758477761
H0161,absence_and_run_length,foreground_drop_reset_ema,sequence,low_motion_sequences,mean_iou,positive_seq23,0.21005295698009174,0.13110353240364778,0.07894942457644397
H0162,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_iou,positive_seq16,0.9295762210954408,0.793689201067853,0.1358870200275878
H0162,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_iou,positive_seq17,0.7665441623207437,0.5978455213528799,0.1686986409678638
H0162,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_iou,positive_seq18,0.41753792052962807,0.44472673679909647,-0.027188816269468397
H0162,absence_and_run_length,foreground_drop_reset_ema,sequence,high_motion_sequences,mean_iou,positive_seq21,0.8819547986464974,0.6396676405437256,0.2422871581027718
H0163,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_boundary_iou,positive_seq16,0.7721091066415846,0.5234977334842216,0.24861137315736304
H0163,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_boundary_iou,positive_seq17,0.6577137775019649,0.42985374376333324,0.22786003373863167
H0163,absence_and_run_length,foreground_drop_reset_ema,sequence,all_sequences,mean_boundary_iou,positive_seq18,0.23962763954469035,0.1734572562850971,0.06617038325959326
